timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;21.62;0.0;0.0;1251.74;-1251.74;-0.94;11095.2;1251.7;0.0;-2.0;-1.5;4.08;0.0;0.0
2;00:30;0.0;21.46;0.0;0.0;1106.3;-1106.3;-0.83;12833.7;1106.3;0.04;-2.0;-1.5;4.08;0.0;0.0
3;01:00;0.73;21.83;0.0;0.0;12074.28;-12074.28;-22.34;13212.9;1073.3;0.0;-2.05;-3.7;4.07;0.0;0.0
4;01:30;0.76;22.23;0.0;0.0;12534.92;-12534.92;-23.19;12138.9;1160.4;0.0;-2.15;-3.7;4.05;0.0;0.0
5;02:00;1.0;22.8;0.0;0.0;16261.74;-16261.74;-46.35;12685.7;1261.7;0.3;-2.3;-5.7;4.03;0.0;0.0
6;02:30;0.25;22.8;0.0;0.0;5185.2;-5185.2;-14.78;14965.0;1378.2;0.3;-2.5;-5.7;3.99;0.0;0.0
7;03:00;0.3;22.8;0.0;0.0;5983.98;-5983.98;-20.05;17810.5;1418.0;0.3;-2.72;-6.7;3.95;0.0;0.0
8;03:30;0.37;22.8;0.0;0.0;6877.8;-6877.8;-23.04;21261.4;1375.8;0.3;-2.97;-6.7;3.91;0.0;0.0
9;04:00;0.4;22.8;0.0;0.0;7652.96;-7652.96;-21.81;22641.5;1722.0;0.3;-3.24;-5.7;3.86;0.0;0.0
10;04:30;0.39;22.8;0.0;0.0;8279.23;-8279.23;-23.6;21808.0;2483.2;0.3;-3.54;-5.7;3.8;0.0;0.0
11;05:00;0.48;22.8;0.0;0.0;10404.68;-10404.68;-11.97;26611.4;3260.2;0.3;-3.8;-2.3;3.76;0.0;0.0
12;05:30;0.67;22.8;0.0;0.0;14177.41;-14177.41;-16.3;37440.4;4053.9;0.3;-4.0;-2.3;3.72;0.0;0.0
13;06:00;0.74;22.8;0.0;0.0;15651.28;-15651.28;-208.16;40415.6;4582.8;0.3;-4.27;-26.6;3.67;0.0;0.0
14;06:30;0.65;22.8;0.0;0.0;14589.03;-14589.03;-194.03;34995.2;4828.5;0.3;-4.62;-26.6;3.61;0.0;0.0
15;07:00;0.6;22.8;0.0;0.0;13757.52;-13757.52;-127.26;31659.4;4808.5;0.3;-4.87;-18.5;3.56;0.0;0.0
16;07:30;0.58;22.8;0.0;0.0;13208.91;-13208.91;-122.18;30552.0;4504.4;0.3;-5.02;-18.5;3.54;0.0;0.0
17;08:00;0.59;22.8;0.0;0.0;12612.17;-12612.17;-53.6;30752.5;3706.7;0.3;-5.34;-8.5;3.48;0.0;0.0
18;08:30;0.64;22.8;0.0;0.0;11994.76;-11994.76;-50.98;32351.0;2381.3;0.3;-5.84;-8.5;3.39;0.0;0.0
19;09:00;0.2;22.52;0.0;0.0;5059.74;-5059.74;-0.25;33604.5;2059.7;0.02;-6.03;-0.1;3.36;0.0;0.0
20;09:30;1.0;22.71;0.0;0.0;17811.36;-17811.36;-0.89;34489.4;2811.4;0.21;-5.88;-0.1;3.38;0.0;0.0
21;10:00;0.82;22.8;0.0;0.0;15890.33;-15890.33;31.78;33995.8;3641.3;0.3;-5.63;4.0;3.43;0.0;0.0
22;10:30;0.62;22.8;0.0;0.0;13798.07;-13798.07;27.6;32028.9;4555.1;0.3;-5.28;4.0;3.49;0.0;0.0
23;11:00;0.56;22.8;0.0;0.0;13075.39;-13075.39;54.26;29324.5;4736.9;0.3;-4.98;8.3;3.54;0.0;0.0
24;11:30;0.2;22.62;0.0;0.0;7136.31;-7136.31;29.62;25831.8;4136.3;0.12;-4.73;8.3;3.59;0.0;0.0
25;12:00;0.73;22.8;0.0;0.0;14681.58;-14681.58;52.12;23821.7;3803.6;0.3;-4.58;7.1;3.62;0.0;0.0
26;12:30;0.43;22.8;0.0;0.0;10273.19;-10273.19;36.47;23396.5;3757.2;0.3;-4.53;7.1;3.63;0.0;0.0
27;13:00;0.46;22.8;0.0;0.0;10617.58;-10617.58;-9.02;24791.0;3743.1;0.3;-4.45;-1.7;3.64;0.0;0.0
28;13:30;0.52;22.8;0.0;0.0;11518.48;-11518.48;-9.79;28130.7;3763.5;0.3;-4.35;-1.7;3.66;0.0;0.0
29;14:00;0.52;22.8;0.0;0.0;11920.05;-11920.05;-10.13;28551.9;4088.6;0.3;-4.25;-1.7;3.67;0.0;0.0
30;14:30;0.47;22.8;0.0;0.0;11801.31;-11801.31;-10.03;25853.3;4739.3;0.3;-4.15;-1.7;3.69;0.0;0.0
31;15:00;0.45;22.8;0.0;0.0;11783.25;-11783.25;-20.03;24887.4;5007.8;0.3;-4.08;-3.4;3.71;0.0;0.0
32;15:30;0.47;22.8;0.0;0.0;11865.0;-11865.0;-20.17;25773.9;4867.5;0.3;-4.03;-3.4;3.72;0.0;0.0
33;16:00;0.48;22.8;0.0;0.0;12094.58;-12094.58;-6.05;26833.1;4837.6;0.3;-3.95;-1.0;3.73;0.0;0.0
34;16:30;0.5;22.8;0.0;0.0;12479.61;-12479.61;-6.24;28077.0;4925.6;0.3;-3.85;-1.0;3.75;0.0;0.0
35;17:00;0.0;22.46;0.0;0.0;4564.34;-4564.34;27.16;28500.5;4564.3;0.0;-3.8;11.9;3.76;0.0;0.0
36;17:30;0.0;22.12;0.0;0.0;3722.78;-3722.78;22.15;28047.1;3722.8;0.0;-3.8;11.9;3.76;0.0;0.0
37;18:00;0.33;22.02;0.0;0.0;8391.32;-8391.32;41.12;26615.2;3402.3;0.0;-3.87;9.8;3.74;0.0;0.0
38;18:30;0.0;21.73;0.0;0.0;3638.89;-3638.89;17.83;24137.6;3638.9;0.0;-4.02;9.8;3.72;0.0;0.0
39;19:00;0.0;21.46;0.0;0.0;4054.5;-4054.5;26.96;22539.7;4054.5;0.04;-3.91;13.3;3.74;0.0;0.0
40;19:30;0.0;21.2;0.0;0.0;4661.5;-4661.5;31.0;21882.3;4661.5;0.3;-3.51;13.3;3.81;0.0;0.0
41;20:00;0.34;21.2;0.0;0.0;10525.48;-10525.48;42.1;19408.0;5488.5;0.3;-3.01;8.0;3.9;0.0;0.0
42;20:30;0.25;21.2;0.0;0.0;10348.62;-10348.62;41.39;14991.5;6550.6;0.3;-2.41;8.0;4.01;0.0;0.0
43;21:00;0.2;21.2;0.0;0.0;8768.42;-8768.42;33.76;12059.3;5768.4;0.3;-1.86;7.7;4.11;0.0;0.0
44;21:30;0.2;21.22;0.0;0.0;6014.69;-6014.69;23.16;10713.6;3014.7;0.28;-1.36;7.7;4.2;0.0;0.0
45;22:00;0.2;21.25;0.0;0.0;4859.22;-4859.22;20.89;10218.6;1859.2;0.25;-0.98;8.6;4.26;0.0;0.0
46;22:30;0.2;21.27;0.0;0.0;5412.22;-5412.22;23.27;10633.0;2412.2;0.23;-0.73;8.6;4.31;0.0;0.0
47;23:00;0.46;21.5;0.0;0.0;9098.06;-9098.06;-16.38;10821.4;2262.6;0.0;-0.48;-3.6;4.35;0.0;0.0
48;23:30;1.0;22.15;0.0;0.0;16361.79;-16361.79;-29.45;10768.3;1361.8;0.0;-0.23;-3.6;4.4;0.0;0.0
