timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.59;124.57;0.0;0.0;129.64;-129.64;-0.1;2004.0;0.0;129.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;22.33;124.14;0.0;0.0;3133.44;-3133.44;-2.35;2611.6;0.0;133.4;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.76;0.0;22.8;123.71;0.0;0.0;2398.82;-2398.82;-4.44;3016.9;0.0;127.5;0.3;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.27;0.0;22.8;123.28;0.0;0.0;909.77;-909.77;-1.68;3199.7;0.0;109.4;0.3;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;1.0;22.55;160.92;0.0;0.0;3109.66;-3109.66;-8.86;3222.4;0.0;109.7;0.05;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;22.31;197.53;0.0;0.0;3128.77;-3128.77;-8.92;3068.1;0.0;128.8;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;22.25;197.1;0.0;0.0;747.21;-747.21;-2.5;3079.3;0.0;147.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.3;21.99;207.22;0.0;0.0;1076.51;-1076.51;-3.61;3430.8;0.0;161.5;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.82;0.0;22.42;206.79;0.0;0.0;2740.46;-2740.46;-7.81;3738.2;0.0;279.9;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.2;0.0;22.29;206.36;0.0;0.0;1103.37;-1103.37;-3.14;3997.0;0.0;503.4;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;1.0;0.0;22.8;205.93;0.0;0.0;3761.38;-3761.38;-4.33;4557.6;0.0;761.4;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.49;0.0;22.8;205.5;0.0;0.0;2508.4;-2508.4;-2.88;5439.0;0.0;1034.5;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.54;0.0;22.8;205.07;0.0;0.0;2669.52;-2669.52;-35.5;5887.6;0.0;1053.7;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.39;0.0;22.67;204.64;0.0;0.0;1974.01;-1974.01;-26.25;5761.3;0.0;818.4;0.17;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.4;189.78;0.0;0.0;1226.39;-1226.39;-11.34;5711.5;1508.0;626.4;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.13;189.35;0.0;0.0;1078.04;-1078.04;-9.97;5595.7;0.0;478.0;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;21.86;188.92;0.0;0.0;952.58;-952.58;-4.05;5605.3;0.0;352.6;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.19;188.49;0.0;0.0;3235.71;-3235.71;-13.75;5721.5;0.0;235.7;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;22.51;180.57;0.0;0.0;3300.83;-3300.83;-0.17;5890.4;782.7;300.8;0.01;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;22.8;180.14;0.0;0.0;3551.57;-3551.57;-0.18;6292.4;0.0;551.6;0.3;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;22.47;179.71;0.0;0.0;1216.13;-1216.13;2.43;6318.7;0.0;616.1;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.49;0.0;22.41;178.37;0.0;0.0;1971.24;-1971.24;3.94;5890.3;95.0;512.3;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.0;0.0;21.98;177.94;0.0;0.0;377.69;-377.69;1.57;5493.7;0.0;377.7;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.0;0.0;21.58;177.51;0.0;0.0;232.06;-232.06;0.96;5220.2;0.0;232.1;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;0.0;21.2;177.08;0.0;0.0;433.91;-433.91;1.54;4905.6;0.0;433.9;0.3;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;1.0;0.0;21.67;176.65;0.0;0.0;4009.63;-4009.63;14.23;4710.5;0.0;1009.6;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;1.0;0.0;22.14;176.22;0.0;0.0;4284.83;-4284.83;-3.64;4719.4;0.0;1284.8;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.2;0.0;21.91;175.79;0.0;0.0;1826.82;-1826.82;-1.55;5178.2;0.0;1226.8;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;1.0;0.0;22.34;175.36;0.0;0.0;4028.61;-4028.61;-3.42;5384.8;0.0;1028.6;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
