timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.5;124.57;0.0;0.0;3118.93;-3118.93;15.59;2924.6;0.0;118.9;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;1.0;22.26;168.4;0.0;0.0;3133.92;-3133.92;15.67;3079.2;0.0;133.9;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.72;22.02;199.93;0.0;0.0;2299.09;-2299.09;13.68;3081.1;0.0;132.2;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;1.0;21.79;243.76;0.0;0.0;3115.16;-3115.16;18.54;2956.8;0.0;115.2;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;22.52;243.33;0.0;0.0;3113.44;-3113.44;14.94;3107.8;0.0;113.4;0.02;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;22.45;242.9;0.0;0.0;727.84;-727.84;3.49;3422.1;0.0;127.8;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.37;242.47;0.0;0.0;736.0;-736.0;2.87;3447.8;0.0;136.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.34;242.04;0.0;0.0;741.05;-741.05;2.89;2970.8;0.0;141.0;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.72;0.0;22.8;241.61;0.0;0.0;2698.63;-2698.63;11.74;2997.2;0.0;546.7;0.3;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.0;0.2;22.53;250.0;0.0;0.0;1977.52;-1977.52;8.6;3463.8;0.0;1377.5;0.03;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.58;0.0;22.8;249.57;0.0;0.0;3428.48;-3428.48;15.43;3859.0;0.0;1684.6;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.2;0.0;22.66;249.14;0.0;0.0;2041.92;-2041.92;9.19;4290.9;0.0;1441.9;0.16;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.48;0.0;22.8;248.71;0.0;0.0;2519.66;-2519.66;23.31;4349.8;0.0;1079.1;0.3;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.0;0.0;22.48;248.28;0.0;0.0;657.12;-657.12;6.08;4128.0;0.0;657.1;0.0;-0.83;18.5;4.29;1.59;0.0;0.0
