timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.52;124.57;0.0;0.0;3325.88;-3325.88;-2.49;2169.1;0.0;325.9;0.02;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.46;0.0;22.8;124.14;0.0;0.0;1573.1;-1573.1;-1.18;1928.6;0.0;184.1;0.3;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.0;22.66;123.71;0.0;0.0;113.37;-113.37;-0.21;1836.5;0.0;113.4;0.16;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;22.69;123.28;0.0;0.0;715.84;-715.84;-1.32;1949.3;0.0;115.8;0.19;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.71;122.85;0.0;0.0;715.21;-715.21;-2.04;2138.8;0.0;115.2;0.21;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;22.7;122.42;0.0;0.0;712.31;-712.31;-2.03;2494.7;0.0;112.3;0.2;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;1.0;22.47;157.87;0.0;0.0;3115.3;-3115.3;-10.44;2855.8;0.0;115.3;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.4;157.44;0.0;0.0;725.52;-725.52;-2.43;3324.6;0.0;125.5;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.77;0.0;22.8;157.01;0.0;0.0;2453.63;-2453.63;-6.99;3584.7;0.0;141.8;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.32;0.0;22.8;156.58;0.0;0.0;1107.28;-1107.28;-3.16;3565.8;0.0;157.5;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;0.26;22.53;164.03;0.0;0.0;1100.23;-1100.23;-1.27;3544.2;0.0;320.2;0.03;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.64;0.0;22.8;163.6;0.0;0.0;2552.57;-2552.57;-2.94;3461.9;0.0;645.2;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.34;0.0;22.8;163.17;0.0;0.0;1934.44;-1934.44;-25.73;3747.0;0.0;901.5;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.41;0.0;22.8;162.74;0.0;0.0;2318.52;-2318.52;-30.84;4376.0;0.0;1093.3;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.59;152.71;0.0;0.0;1635.52;-1635.52;-15.13;4784.5;1003.9;1035.5;0.09;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.38;152.28;0.0;0.0;1300.37;-1300.37;-12.03;4905.0;0.0;700.4;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.34;0.0;22.24;151.85;0.0;0.0;1494.97;-1494.97;-6.35;5360.5;0.0;475.6;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.55;151.41;0.0;0.0;3400.01;-3400.01;-14.45;6061.7;0.0;400.0;0.05;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;22.8;150.98;0.0;0.0;3310.28;-3310.28;-0.17;6699.7;0.0;310.3;0.3;-6.03;-0.1;3.36;1.0;0.0;0.0
