timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.53;124.57;0.0;0.0;3130.03;-3130.03;-2.35;2012.0;0.0;130.0;0.03;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.26;0.0;22.57;124.14;0.0;0.0;917.1;-917.1;-0.69;2627.1;0.0;133.8;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;22.52;123.71;0.0;0.0;727.24;-727.24;-1.35;3037.3;0.0;127.2;0.02;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;22.46;123.28;0.0;0.0;709.64;-709.64;-1.31;3228.3;0.0;109.6;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;1.0;22.2;160.92;0.0;0.0;3109.97;-3109.97;-8.86;3244.2;0.0;110.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;21.97;197.53;0.0;0.0;3129.46;-3129.46;-8.92;3072.8;0.0;129.5;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;21.9;197.1;0.0;0.0;746.73;-746.73;-2.5;3138.5;0.0;146.7;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;22.53;196.67;0.0;0.0;3161.63;-3161.63;-10.59;3457.6;0.0;161.6;0.03;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;22.24;229.42;0.0;0.0;3281.18;-3281.18;-9.35;3762.5;0.0;281.2;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;228.99;0.0;0.0;3512.6;-3512.6;-10.01;4052.3;0.0;512.6;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.41;0.0;22.8;228.56;0.0;0.0;2003.93;-2003.93;-2.3;4629.8;0.0;759.5;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.5;0.0;22.8;228.13;0.0;0.0;2517.33;-2517.33;-2.89;5515.1;0.0;1023.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.54;0.0;22.8;227.7;0.0;0.0;2669.24;-2669.24;-35.5;5913.6;0.0;1046.2;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.36;0.0;22.65;227.27;0.0;0.0;1904.88;-1904.88;-25.33;5791.8;0.0;812.6;0.15;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.38;212.27;0.0;0.0;1221.5;-1221.5;-11.3;5705.7;1522.1;621.5;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.1;211.84;0.0;0.0;1075.93;-1075.93;-9.95;5657.9;0.0;475.9;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;22.47;211.41;0.0;0.0;3347.12;-3347.12;-14.23;5671.3;0.0;347.1;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.8;210.98;0.0;0.0;3236.23;-3236.23;-13.75;5750.2;0.0;236.2;0.3;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.6;0.0;22.8;203.14;0.0;0.0;2097.48;-2097.48;-0.1;5987.5;775.0;299.6;0.3;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.26;0.0;22.51;202.71;0.0;0.0;1314.79;-1314.79;-0.07;6394.0;0.0;549.2;0.01;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;1.0;0.0;22.8;202.28;0.0;0.0;3623.18;-3623.18;7.25;6384.8;0.0;623.2;0.3;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.2;0.0;22.5;200.93;0.0;0.0;1109.43;-1109.43;2.22;5931.3;96.0;509.4;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.89;0.0;22.8;200.5;0.0;0.0;3059.03;-3059.03;12.69;5567.9;0.0;379.4;0.3;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.5;0.0;22.8;200.07;0.0;0.0;1721.87;-1721.87;7.15;5301.0;0.0;232.1;0.3;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.47;0.0;22.8;199.64;0.0;0.0;1836.05;-1836.05;6.52;5025.9;0.0;433.8;0.3;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.2;0.0;22.6;199.2;0.0;0.0;1608.84;-1608.84;5.71;4742.0;0.0;1008.8;0.1;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.68;0.0;22.8;198.77;0.0;0.0;3329.61;-3329.61;-2.83;4801.2;0.0;1280.0;0.3;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.47;0.0;22.79;198.34;0.0;0.0;2635.19;-2635.19;-2.24;5227.2;0.0;1226.4;0.29;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.0;0.0;22.37;197.91;0.0;0.0;1025.53;-1025.53;-0.87;5455.7;0.0;1025.5;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;0.0;0.0;21.95;157.62;0.0;0.0;667.29;-667.29;-0.57;5473.2;4166.7;667.3;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;1.0;0.0;22.37;157.19;0.0;0.0;3488.37;-3488.37;-5.93;5499.7;0.0;488.4;0.0;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;1.0;0.0;22.8;155.54;0.0;0.0;3501.14;-3501.14;-5.95;5535.7;127.4;501.1;0.3;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;0.51;0.0;22.8;155.11;0.0;0.0;2050.46;-2050.46;-1.03;5616.2;0.0;532.2;0.3;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;0.49;0.0;22.78;154.68;0.0;0.0;2051.2;-2051.2;-1.03;5744.0;0.0;582.7;0.28;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.0;0.0;22.36;154.25;0.0;0.0;765.8;-765.8;4.56;5415.2;0.0;765.8;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.0;0.0;22.0;153.82;0.0;0.0;1090.62;-1090.62;6.49;4598.4;0.0;1090.6;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.0;0.0;21.65;153.39;0.0;0.0;1378.17;-1378.17;6.75;4579.4;0.0;1378.2;0.0;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;1.0;0.0;22.09;152.96;0.0;0.0;4625.86;-4625.86;22.67;5413.4;0.0;1625.9;0.0;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.0;0.0;21.64;152.53;0.0;0.0;1442.16;-1442.16;9.59;5795.7;0.0;1442.2;0.0;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.0;0.0;21.2;152.1;0.0;0.0;797.32;-797.32;5.3;5695.4;0.0;797.3;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.47;0.0;21.2;150.04;0.0;0.0;1966.09;-1966.09;7.86;5493.2;169.3;545.3;0.3;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;1.0;0.0;21.72;149.61;0.0;0.0;3713.17;-3713.17;14.85;5182.1;0.0;713.2;0.0;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.2;0.0;21.53;149.18;0.0;0.0;1393.78;-1393.78;5.37;4927.3;0.0;793.8;0.0;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.55;0.0;21.69;71.73;0.0;0.0;2428.41;-2428.41;9.35;4732.8;8050.4;781.1;0.0;-1.36;7.7;4.2;1.5;0.0;0.0
