timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.52;124.57;0.0;0.0;3122.03;-3122.03;-2.34;2159.4;0.0;122.0;0.02;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;22.33;163.75;0.0;0.0;3122.03;-3122.03;-2.34;2374.9;0.0;122.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;1.0;22.13;202.67;0.0;0.0;3122.03;-3122.03;-5.78;2576.2;0.0;122.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;22.1;202.24;0.0;0.0;722.03;-722.03;-1.34;2762.4;0.0;122.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.06;201.81;0.0;0.0;729.32;-729.32;-2.08;2937.2;0.0;129.3;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;22.0;201.38;0.0;0.0;744.42;-744.42;-2.12;3099.9;0.0;144.4;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.77;0.0;22.45;200.95;0.0;0.0;2472.71;-2472.71;-8.28;3256.0;0.0;152.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.79;22.19;227.85;0.0;0.0;2522.21;-2522.21;-8.45;3405.1;0.0;152.2;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;22.8;227.42;0.0;0.0;3292.01;-3292.01;-9.38;3520.9;0.0;292.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.31;0.0;22.79;226.99;0.0;0.0;1516.93;-1516.93;-4.32;3601.1;0.0;581.2;0.29;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.37;0.0;22.8;226.56;0.0;0.0;1938.68;-1938.68;-2.23;3991.4;0.0;840.4;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.43;0.0;22.8;226.13;0.0;0.0;2346.27;-2346.27;-2.7;4713.4;0.0;1067.4;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.49;0.0;22.8;225.7;0.0;0.0;2501.45;-2501.45;-33.27;5318.2;0.0;1040.8;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.2;0.0;22.52;225.27;0.0;0.0;1343.04;-1343.04;-17.86;5797.8;0.0;743.0;0.02;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.91;0.0;22.8;181.93;0.0;0.0;3264.48;-3264.48;-30.2;6005.8;4484.3;533.9;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
