timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.57;164.18;0.0;0.0;3132.2;-3132.2;-2.35;2330.6;0.0;132.2;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;22.29;163.75;0.0;0.0;3127.54;-3127.54;-2.35;2787.4;0.0;127.5;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;22.24;163.32;0.0;0.0;732.89;-732.89;-1.36;3071.5;0.0;132.9;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;22.18;162.89;0.0;0.0;743.23;-743.23;-1.37;3145.2;0.0;143.2;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.47;0.0;22.37;162.46;0.0;0.0;1566.64;-1566.64;-4.46;3166.9;0.0;144.9;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.69;22.14;187.67;0.0;0.0;2208.18;-2208.18;-6.29;3022.6;0.0;131.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;22.8;187.24;0.0;0.0;3263.98;-3263.98;-10.93;3130.9;0.0;264.0;0.3;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.2;22.54;193.73;0.0;0.0;1145.22;-1145.22;-3.84;3395.9;0.0;545.2;0.04;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.45;0.0;22.63;193.3;0.0;0.0;2110.51;-2110.51;-6.01;3919.7;0.0;763.5;0.13;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.62;0.0;22.8;192.87;0.0;0.0;2798.92;-2798.92;-7.98;4859.8;0.0;926.9;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.49;0.0;22.8;192.44;0.0;0.0;2357.81;-2357.81;-2.71;5425.6;0.0;901.6;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.52;0.0;22.8;192.01;0.0;0.0;2208.3;-2208.3;-2.54;5708.6;0.0;661.8;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;22.53;191.58;0.0;0.0;1102.55;-1102.55;-14.66;5701.0;0.0;502.5;0.03;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.36;0.0;22.43;191.15;0.0;0.0;1496.31;-1496.31;-19.9;5135.5;0.0;421.1;0.0;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.19;151.27;0.0;0.0;921.79;-921.79;-8.53;5245.8;4123.4;321.8;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;21.89;150.84;0.0;0.0;818.09;-818.09;-7.57;5967.5;0.0;218.1;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;21.59;150.41;0.0;0.0;930.11;-930.11;-3.95;6006.9;0.0;330.1;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.2;0.0;21.33;146.69;0.0;0.0;1274.19;-1274.19;-5.42;5295.3;343.5;674.2;0.17;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;21.72;146.26;0.0;0.0;3737.5;-3737.5;-0.19;5027.9;0.0;737.5;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;22.09;110.55;0.0;0.0;3507.46;-3507.46;-0.18;5239.1;3687.2;507.5;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;21.83;110.12;0.0;0.0;938.15;-938.15;1.88;5371.0;0.0;338.2;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.2;0.0;21.57;109.69;0.0;0.0;819.32;-819.32;1.64;5411.4;0.0;219.3;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.2;0.0;21.35;109.26;0.0;0.0;947.86;-947.86;3.93;5034.1;0.0;347.9;0.15;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.2;0.0;21.2;107.9;0.0;0.0;1340.31;-1340.31;5.56;4033.9;97.0;740.3;0.3;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.48;0.0;21.31;107.47;0.0;0.0;2500.01;-2500.01;8.88;3717.3;0.0;1055.5;0.19;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;1.0;0.0;21.82;107.04;0.0;0.0;4254.59;-4254.59;15.1;4180.8;0.0;1254.6;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;1.0;0.0;22.3;106.61;0.0;0.0;4162.71;-4162.71;-3.54;4607.8;0.0;1162.7;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.0;0.0;21.92;106.18;0.0;0.0;722.98;-722.98;-0.61;4921.9;0.0;723.0;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.0;0.0;21.54;105.75;0.0;0.0;503.84;-503.84;-0.43;4916.4;0.0;503.8;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;0.0;0.0;21.2;105.32;0.0;0.0;501.74;-501.74;-0.43;4401.8;0.0;501.7;0.3;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;0.39;0.0;21.2;104.89;0.0;0.0;1681.83;-1681.83;-2.86;4310.2;0.0;506.7;0.3;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;1.0;0.0;21.7;104.46;0.0;0.0;3517.72;-3517.72;-5.98;4522.5;0.0;517.7;0.0;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;0.57;0.0;21.84;104.03;0.0;0.0;2312.1;-2312.1;-1.16;4542.8;0.0;609.6;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;0.0;0.0;21.52;103.6;0.0;0.0;778.19;-778.19;-0.39;4144.2;0.0;778.2;0.0;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.0;0.0;21.2;103.17;0.0;0.0;1030.03;-1030.03;6.13;4104.8;0.0;1030.0;0.3;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.49;0.0;21.28;102.74;0.0;0.0;2855.74;-2855.74;16.99;4509.3;0.0;1377.3;0.22;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;1.0;0.0;21.77;102.31;0.0;0.0;4326.82;-4326.82;21.2;4775.3;0.0;1326.8;0.0;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;0.2;0.0;21.56;101.88;0.0;0.0;1411.64;-1411.64;6.92;4860.1;0.0;811.6;0.0;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.0;0.0;21.2;98.88;0.0;0.0;554.8;-554.8;3.69;4686.5;268.6;554.8;0.3;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.38;0.0;21.2;98.45;0.0;0.0;1683.14;-1683.14;11.19;4242.0;0.0;557.5;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.34;0.0;21.2;98.01;0.0;0.0;1618.89;-1618.89;6.48;3911.8;0.0;604.0;0.3;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;0.32;0.0;21.2;97.58;0.0;0.0;1667.93;-1667.93;6.67;3850.7;0.0;695.6;0.3;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.69;0.0;21.6;97.15;0.0;0.0;2656.87;-2656.87;10.23;3231.7;0.0;599.5;0.0;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.0;0.0;21.44;96.72;0.0;0.0;298.01;-298.01;1.15;1931.5;0.0;298.0;0.06;-1.36;7.7;4.2;1.5;0.0;0.0
45;22:00;0.0;0.0;21.33;96.29;0.0;0.0;130.4;-130.4;0.56;1414.2;0.0;130.4;0.17;-0.98;8.6;4.26;1.56;0.0;0.0
46;22:30;0.0;0.0;21.2;95.86;0.0;0.0;102.94;-102.94;0.44;1689.3;0.0;102.9;0.3;-0.73;8.6;4.31;1.61;0.0;0.0
47;23:00;0.2;0.0;21.24;95.43;0.0;0.0;693.6;-693.6;-1.25;2025.5;0.0;93.6;0.26;-0.48;-3.6;4.35;1.65;0.0;0.0
48;23:30;1.0;0.0;22.06;95.0;0.0;0.0;3103.42;-3103.42;-5.59;2456.1;0.0;103.4;0.0;-0.23;-3.6;4.4;1.7;0.0;0.0
