timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;21.61;0.0;0.0;1883.96;-1883.96;9.42;11915.3;1884.0;0.0;-1.1;10.0;4.24;0.0;0.0
2;00:30;0.0;21.47;0.0;0.0;1522.1;-1522.1;7.61;10736.6;1522.1;0.03;-1.1;10.0;4.24;0.0;0.0
3;01:00;0.0;21.33;0.0;0.0;1316.53;-1316.53;7.83;11608.8;1316.5;0.17;-1.1;11.9;4.24;0.0;0.0
4;01:30;0.2;21.31;0.0;0.0;4278.03;-4278.03;25.45;14673.1;1278.0;0.19;-1.1;11.9;4.24;0.0;0.0
5;02:00;1.0;21.88;0.0;0.0;16409.51;-16409.51;78.77;15266.6;1409.5;0.0;-1.15;9.6;4.23;0.0;0.0
6;02:30;0.2;21.87;0.0;0.0;4722.68;-4722.68;22.67;13218.7;1722.7;0.0;-1.25;9.6;4.22;0.0;0.0
7;03:00;0.2;21.85;0.0;0.0;5114.84;-5114.84;19.95;13780.5;2114.8;0.0;-1.28;7.8;4.21;0.0;0.0
8;03:30;0.38;21.93;0.0;0.0;8264.42;-8264.42;32.23;17132.0;2591.4;0.0;-1.23;7.8;4.22;0.0;0.0
9;04:00;1.0;22.45;0.0;0.0;18832.91;-18832.91;81.92;19913.2;3832.9;0.0;-1.18;8.7;4.23;0.0;0.0
10;04:30;0.82;22.8;0.0;0.0;18144.07;-18144.07;78.93;22084.8;5892.1;0.3;-1.13;8.7;4.24;0.0;0.0
11;05:00;0.4;22.8;0.0;0.0;12383.9;-12383.9;55.73;24992.0;6451.4;0.3;-1.05;9.0;4.25;0.0;0.0
12;05:30;0.45;22.8;0.0;0.0;12179.98;-12179.98;54.81;28685.6;5407.5;0.3;-0.95;9.0;4.27;0.0;0.0
13;06:00;0.47;22.8;0.0;0.0;11412.79;-11412.79;105.57;29719.0;4419.8;0.3;-0.88;18.5;4.28;0.0;0.0
14;06:30;0.44;22.8;0.0;0.0;10048.73;-10048.73;92.95;27908.7;3492.2;0.3;-0.83;18.5;4.29;0.0;0.0
15;07:00;0.2;22.61;0.0;0.0;6165.65;-6165.65;100.5;28252.0;3165.6;0.11;-0.8;32.6;4.3;0.0;0.0
16;07:30;0.2;22.4;0.0;0.0;6481.51;-6481.51;105.65;30897.4;3481.5;0.0;-0.8;32.6;4.3;0.0;0.0
17;08:00;1.0;22.79;0.0;0.0;18902.24;-18902.24;268.41;31170.3;3902.2;0.29;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.46;22.8;0.0;0.0;11360.56;-11360.56;161.32;28907.0;4435.1;0.3;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.31;22.71;0.0;0.0;9114.61;-9114.61;121.68;26884.6;4500.6;0.21;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.5;22.8;0.0;0.0;11554.64;-11554.64;154.25;25119.6;4066.6;0.3;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.2;22.65;0.0;0.0;6619.16;-6619.16;89.03;24913.3;3619.2;0.15;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.6;22.8;0.0;0.0;12100.23;-12100.23;162.75;26373.4;3157.2;0.3;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.42;22.8;0.0;0.0;10314.91;-10314.91;155.24;27422.9;3959.4;0.3;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.43;22.8;0.0;0.0;12609.38;-12609.38;189.77;28033.6;6112.9;0.3;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.21;22.63;0.0;0.0;9664.52;-9664.52;142.55;27875.2;6556.5;0.13;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.2;22.46;0.0;0.0;8172.42;-8172.42;120.54;26894.9;5172.4;0.0;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.2;22.3;0.0;0.0;7942.35;-7942.35;112.78;26427.1;4942.4;0.0;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.29;22.2;0.0;0.0;10292.88;-10292.88;146.16;26507.2;5945.9;0.0;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.2;22.04;0.0;0.0;9575.25;-9575.25;132.14;25729.1;6575.2;0.0;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.44;22.09;0.0;0.0;13461.67;-13461.67;185.77;24033.3;6804.7;0.0;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.2;21.97;0.0;0.0;9469.34;-9469.34;132.1;23150.7;6469.3;0.0;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.81;22.31;0.0;0.0;17723.8;-17723.8;247.25;23137.3;5530.3;0.0;-0.93;27.9;4.27;0.0;0.0
33;16:00;1.0;22.8;0.0;0.0;20970.82;-20970.82;298.83;22664.0;5970.8;0.3;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.2;22.69;0.0;0.0;10886.02;-10886.02;155.13;21699.0;7886.0;0.19;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.0;22.42;0.0;0.0;8744.74;-8744.74;139.48;22326.0;8744.7;0.0;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.0;22.13;0.0;0.0;8474.11;-8474.11;135.16;24654.7;8474.1;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;21.84;0.0;0.0;8355.65;-8355.65;130.35;23809.1;8355.6;0.0;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.6;0.0;0.0;8399.86;-8399.86;131.04;19570.2;8399.9;0.0;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.0;21.4;0.0;0.0;7585.57;-7585.57;120.99;17068.7;7585.6;0.1;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.0;21.2;0.0;0.0;5853.6;-5853.6;93.36;16424.6;5853.6;0.3;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.26;21.2;0.0;0.0;8755.91;-8755.91;124.77;16346.9;4812.4;0.3;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.27;21.2;0.0;0.0;8588.15;-8588.15;122.38;16874.8;4509.6;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.25;21.2;0.0;0.0;7658.54;-7658.54;96.11;15288.1;3955.0;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.2;21.21;0.0;0.0;6131.19;-6131.19;76.95;11441.0;3131.2;0.29;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.26;21.3;0.0;0.0;6442.94;-6442.94;64.43;8950.9;2511.4;0.2;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.0;21.2;0.0;0.0;2109.86;-2109.86;21.1;7911.3;2109.9;0.3;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.31;21.33;0.0;0.0;6512.55;-6512.55;42.66;8354.5;1793.6;0.17;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.35;0.0;0.0;4568.4;-4568.4;29.92;10382.6;1568.4;0.15;-1.85;13.1;4.11;0.0;0.0
