timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.54;124.57;0.0;0.0;3133.35;-3133.35;15.67;2381.1;0.0;133.4;0.04;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.94;22.34;165.91;0.0;0.0;2965.23;-2965.23;14.83;2568.0;0.0;133.5;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.2;0.0;22.32;165.48;0.0;0.0;733.84;-733.84;4.37;2713.2;0.0;133.8;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.2;22.1;173.9;0.0;0.0;733.22;-733.22;4.36;2848.2;0.0;133.2;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;22.07;173.47;0.0;0.0;733.66;-733.66;3.52;2954.3;0.0;133.7;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;22.02;173.04;0.0;0.0;733.09;-733.09;3.52;3101.5;0.0;133.1;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;21.96;172.61;0.0;0.0;732.73;-732.73;2.86;3265.3;0.0;132.7;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;21.9;172.18;0.0;0.0;733.26;-733.26;2.86;3302.5;0.0;133.3;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.78;0.0;22.39;171.75;0.0;0.0;2470.15;-2470.15;10.75;3376.0;0.0;143.6;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.7;0.0;22.8;171.32;0.0;0.0;2265.67;-2265.67;9.86;3452.8;0.0;165.7;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.28;0.0;22.8;170.89;0.0;0.0;1456.65;-1456.65;6.55;3469.4;0.0;629.9;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.28;0.0;22.8;170.46;0.0;0.0;2399.74;-2399.74;10.8;3515.9;0.0;1565.4;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.0;0.0;22.5;166.95;0.0;0.0;1940.79;-1940.79;17.95;3841.5;322.3;1940.8;0.0;-0.88;18.5;4.28;1.58;0.0;0.0
