timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.39;0.0;21.91;124.57;0.0;0.0;1303.24;-1303.24;6.52;2921.4;0.0;120.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.93;21.67;165.25;0.0;0.0;2919.05;-2919.05;14.6;3045.8;0.0;132.6;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;21.43;164.81;0.0;0.0;132.0;-132.0;0.79;3062.6;0.0;132.0;0.07;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.0;21.2;164.38;0.0;0.0;115.3;-115.3;0.69;2996.6;0.0;115.3;0.3;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.5;0.0;21.44;163.95;0.0;0.0;1612.39;-1612.39;7.74;3112.4;0.0;113.3;0.06;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;1.0;0.0;22.14;163.52;0.0;0.0;3127.61;-3127.61;15.01;3465.0;0.0;127.6;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.07;163.09;0.0;0.0;736.55;-736.55;2.87;3474.2;0.0;136.6;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;1.0;0.0;22.8;162.66;0.0;0.0;3141.47;-3141.47;12.25;3038.1;0.0;141.5;0.3;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.24;0.0;22.8;162.23;0.0;0.0;1264.45;-1264.45;5.5;2995.0;0.0;545.6;0.3;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.0;1.0;22.53;205.92;0.0;0.0;4370.37;-4370.37;19.01;3431.9;0.0;1370.4;0.03;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.0;1.0;22.23;250.0;0.0;0.0;4677.53;-4677.53;21.05;3860.1;0.0;1677.5;0.0;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.91;0.0;22.8;249.57;0.0;0.0;4166.18;-4166.18;18.75;4286.4;0.0;1422.1;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.2;0.0;22.66;249.14;0.0;0.0;1700.13;-1700.13;15.73;4387.7;0.0;1100.1;0.16;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.47;0.0;22.8;248.71;0.0;0.0;2079.32;-2079.32;19.23;4172.4;0.0;662.4;0.3;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;22.45;206.67;0.0;0.0;498.02;-498.02;8.12;4470.5;4349.3;498.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;22.04;203.84;0.0;0.0;595.28;-595.28;9.7;5419.2;250.4;595.3;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.0;0.0;21.62;203.41;0.0;0.0;755.15;-755.15;10.72;5425.1;0.0;755.2;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;0.0;0.0;21.28;202.98;0.0;0.0;973.27;-973.27;13.82;4354.0;0.0;973.3;0.22;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;1.0;0.0;21.98;202.55;0.0;0.0;3974.03;-3974.03;53.05;3838.7;0.0;974.0;0.0;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;21.88;202.12;0.0;0.0;1373.18;-1373.18;18.33;3790.7;0.0;773.2;0.0;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.53;0.0;22.11;201.69;0.0;0.0;2535.23;-2535.23;34.1;3861.0;0.0;935.3;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;1.0;0.0;22.8;201.26;0.0;0.0;4458.07;-4458.07;59.96;4006.1;0.0;1458.1;0.3;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.0;0.0;22.49;199.18;0.0;0.0;1458.79;-1458.79;21.95;4055.2;172.7;1458.8;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.0;0.0;22.19;198.35;0.0;0.0;881.74;-881.74;13.27;3859.7;41.0;881.7;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
