timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.6;168.83;0.0;0.0;3129.65;-3129.65;15.65;1923.8;0.0;129.7;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;1.0;0.0;22.4;168.4;0.0;0.0;3121.99;-3121.99;15.61;2199.8;0.0;122.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;1.0;22.21;212.22;0.0;0.0;3123.45;-3123.45;18.58;2397.3;0.0;123.5;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.84;22.02;249.1;0.0;0.0;2663.67;-2663.67;15.85;2515.4;0.0;135.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;22.78;248.67;0.0;0.0;3134.22;-3134.22;15.04;2701.7;0.0;134.2;0.28;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;22.75;248.24;0.0;0.0;727.49;-727.49;3.49;2911.7;0.0;127.5;0.25;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.71;247.81;0.0;0.0;718.29;-718.29;2.8;2917.1;0.0;118.3;0.21;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.69;247.38;0.0;0.0;706.75;-706.75;2.76;2834.8;0.0;106.8;0.19;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.2;0.0;22.65;246.94;0.0;0.0;703.22;-703.22;3.06;2975.5;0.0;103.2;0.15;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.42;0.0;22.8;246.51;0.0;0.0;1373.13;-1373.13;5.97;3369.1;0.0;106.8;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.27;0.0;22.8;246.08;0.0;0.0;940.53;-940.53;4.23;3455.2;0.0;117.0;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.2;0.0;22.76;245.65;0.0;0.0;731.92;-731.92;3.29;3051.6;0.0;131.9;0.26;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.2;0.0;22.72;245.22;0.0;0.0;1074.07;-1074.07;9.94;3093.4;0.0;474.1;0.22;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.2;0.0;22.64;244.79;0.0;0.0;1772.61;-1772.61;16.4;3558.9;0.0;1172.6;0.14;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.2;0.0;22.51;242.58;0.0;0.0;2089.02;-2089.02;34.05;4223.8;186.7;1489.0;0.01;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.2;0.0;22.31;157.75;0.0;0.0;2004.21;-2004.21;32.67;5070.9;8821.1;1404.2;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.2;0.0;22.1;157.32;0.0;0.0;1747.66;-1747.66;24.82;5253.7;0.0;1147.7;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;22.71;156.89;0.0;0.0;3699.77;-3699.77;52.54;4912.1;0.0;699.8;0.21;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.47;0.0;22.8;156.46;0.0;0.0;1867.65;-1867.65;24.93;4945.3;0.0;455.0;0.3;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;22.58;156.03;0.0;0.0;1036.76;-1036.76;13.84;5481.1;0.0;436.8;0.08;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;22.34;155.6;0.0;0.0;1195.65;-1195.65;16.08;5673.4;0.0;595.7;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.2;0.0;22.12;155.17;0.0;0.0;1532.52;-1532.52;20.61;5388.3;0.0;932.5;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.2;0.0;21.92;154.74;0.0;0.0;1544.72;-1544.72;23.25;5232.7;0.0;944.7;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
