timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.58;132.49;43.49;26.09;0.0;0.0;5621.58;-5621.58;-4.22;2174.4;0.0;321.6;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;0.0;21.43;132.06;43.49;26.09;0.0;0.0;183.27;-183.27;-0.14;1920.2;0.0;183.3;1.0;0.0;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.0;0.0;21.29;131.63;43.49;26.09;0.0;0.0;112.92;-112.92;-0.21;1826.1;0.0;112.9;1.0;0.0;0.21;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;0.0;22.07;131.2;43.49;26.09;0.0;0.0;3115.55;-3115.55;-5.76;1933.1;0.0;115.5;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;0.0;22.08;130.77;43.49;26.09;0.0;0.0;716.33;-716.33;-2.04;2134.1;0.0;116.3;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;0.0;21.89;137.75;43.49;26.09;0.0;0.0;711.41;-711.41;-2.03;2503.2;0.0;111.4;1.0;0.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;0.0;21.66;144.49;43.49;26.09;0.0;0.0;715.08;-715.08;-2.4;2898.3;0.0;115.1;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;0.0;21.58;144.06;43.49;26.09;0.0;0.0;725.57;-725.57;-2.43;3357.2;0.0;125.6;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.31;0.0;0.0;21.58;143.63;43.49;26.09;0.0;0.0;1079.67;-1079.67;-3.08;3578.7;0.0;139.9;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.32;0.0;0.0;21.58;143.2;43.49;26.09;0.0;0.0;1111.99;-1111.99;-3.17;3579.0;0.0;158.8;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.32;0.0;0.0;21.58;142.77;43.49;26.09;0.0;0.0;1280.32;-1280.32;-1.47;3551.2;0.0;323.0;1.0;0.0;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;0.0;21.58;142.34;43.49;26.09;0.0;0.0;1597.47;-1597.47;-1.84;3507.9;0.0;642.5;1.0;0.0;0.0;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.57;0.0;0.0;21.78;141.91;43.49;26.09;0.0;0.0;2624.01;-2624.01;-34.9;3726.8;0.0;904.4;1.0;0.0;0.0;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.61;0.0;0.0;21.95;141.48;43.49;26.09;0.0;0.0;2922.48;-2922.48;-38.87;4326.3;0.0;1097.5;1.0;0.0;0.0;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.79;0.0;0.0;22.23;131.12;43.49;26.09;0.0;0.0;3405.88;-3405.88;-31.5;4730.5;1038.0;1029.4;1.0;0.0;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.81;0.0;3246.68;22.51;130.69;45.89;27.54;0.0;0.0;6384.07;-6384.07;-59.05;4933.0;0.0;693.4;1.0;0.0;0.01;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.52;0.0;0.0;22.51;130.26;45.89;27.54;0.0;0.0;2036.58;-2036.58;-8.66;5360.3;0.0;482.7;0.03333333333333333;0.0;0.01;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.61;0.0;0.0;22.51;129.83;44.94;26.96;0.0;0.0;2235.1;-2235.1;-9.5;6168.5;0.0;401.4;0.0;2070629.3706293711;0.01;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.66;0.0;0.0;22.51;129.4;43.98;26.39;0.0;0.0;2301.27;-2301.27;-0.12;6635.4;0.0;310.1;0.0;2070629.3706293711;0.01;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.71;0.0;0.0;22.51;128.97;43.02;25.81;0.0;0.0;2338.69;-2338.69;-0.12;7146.9;0.0;212.2;0.0;2070629.3706293711;0.01;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.68;0.0;0.0;22.51;128.54;42.06;25.24;0.0;0.0;2319.82;-2319.82;4.64;6920.7;0.0;286.9;0.0;2070629.3706293711;0.01;-5.63;4.0;3.43;1.0;0.0;0.0
