timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.52;133.42;43.49;26.09;0.0;0.0;5418.64;-5418.64;27.09;2927.4;0.0;118.6;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.0;0.0;21.29;132.99;43.49;26.09;0.0;0.0;134.51;-134.51;0.67;3038.6;0.0;134.5;1.0;0.0;0.21;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;1.0;0.0;0.0;22.02;132.56;43.49;26.09;0.0;0.0;3132.04;-3132.04;18.64;3089.7;0.0;132.0;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;0.0;21.98;132.13;43.49;26.09;0.0;0.0;714.86;-714.86;4.25;2988.7;0.0;114.9;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.51;0.0;0.0;22.24;131.7;43.49;26.09;0.0;0.0;1655.7;-1655.7;7.95;3091.5;0.0;113.3;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.58;0.0;0.0;22.53;131.27;43.49;26.09;0.0;0.0;1872.26;-1872.26;8.99;3501.7;0.0;128.8;1.0;0.0;0.03;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.32;0.0;0.0;22.58;130.84;43.49;26.09;0.0;0.0;1106.81;-1106.81;4.32;3440.8;0.0;138.2;1.0;0.0;0.08;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.24;0.0;0.0;22.58;130.41;43.49;26.09;0.0;0.0;863.47;-863.47;3.37;2997.0;0.0;142.5;1.0;0.0;0.08;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.0;0.2;0.0;22.35;138.75;43.49;26.09;0.0;0.0;1143.91;-1143.91;4.98;3006.0;0.0;543.9;1.0;0.0;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.64;0.0;0.0;22.71;138.32;43.49;26.09;0.0;0.0;3309.09;-3309.09;14.39;3441.1;0.0;1376.4;1.0;0.0;0.21;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.37;0.0;0.0;22.77;137.89;43.49;26.09;0.0;0.0;2787.93;-2787.93;12.55;3848.1;0.0;1679.7;1.0;0.0;0.27;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.34;0.0;0.0;22.77;137.46;43.49;26.09;0.0;0.0;2438.78;-2438.78;10.97;4269.3;0.0;1428.1;1.0;0.0;0.27;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.34;0.0;0.0;22.77;137.03;43.49;26.09;0.0;0.0;2129.51;-2129.51;19.7;4339.5;0.0;1105.7;1.0;0.0;0.27;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.33;0.0;0.0;22.77;136.6;43.49;26.09;0.0;0.0;1653.68;-1653.68;15.3;4170.8;0.0;671.3;1.0;0.0;0.27;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;22.42;91.84;43.49;26.09;0.0;0.0;488.68;-488.68;7.97;4459.3;4633.7;488.7;1.0;0.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;22.01;88.83;43.49;26.09;0.0;0.0;597.44;-597.44;9.74;5372.0;268.8;597.4;1.0;0.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.0;1.0;0.0;21.59;134.33;43.49;26.09;0.0;0.0;3754.7;-3754.7;53.32;5367.9;0.0;754.7;1.0;0.0;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;0.0;22.25;133.9;43.49;26.09;0.0;0.0;3969.72;-3969.72;56.37;4374.9;0.0;969.7;1.0;0.0;0.0;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.2;0.0;0.0;22.15;133.47;42.65;25.59;0.0;0.0;1580.77;-1580.77;21.1;3838.8;0.0;980.8;0.0;1813636.3636363638;0.0;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;0.0;22.05;133.04;41.81;25.08;0.0;0.0;1386.41;-1386.41;18.51;3816.3;0.0;786.4;0.0;1813636.3636363638;0.0;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;0.0;21.95;132.61;40.97;24.58;0.0;0.0;1533.57;-1533.57;20.63;3890.0;0.0;933.6;0.0;1813636.3636363638;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.31;0.0;0.0;21.95;132.18;40.13;24.08;0.0;0.0;2394.25;-2394.25;32.2;4029.3;0.0;1456.6;0.0;1813636.3636363638;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.0;0.0;0.0;21.63;130.12;39.29;23.57;0.0;0.0;1465.36;-1465.36;22.05;4054.4;171.0;1465.4;0.0;1813636.3636363638;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.0;0.0;0.0;21.33;129.28;38.45;23.07;0.0;0.0;881.33;-881.33;13.26;3878.9;41.9;881.3;0.0;1813636.3636363638;0.17;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;0.3;0.0;0.0;21.33;128.85;37.61;22.56;0.0;0.0;1534.36;-1534.36;22.63;3851.4;0.0;637.7;0.0;1813636.3636363638;0.17;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.3;0.0;0.0;21.33;88.97;36.77;22.06;0.0;0.0;1672.23;-1672.23;24.67;3918.1;4124.1;758.4;0.0;1813636.3636363638;0.17;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.0;1.0;0.0;21.02;135.13;35.93;21.56;0.0;0.0;3788.47;-3788.47;53.8;4110.7;0.0;788.5;0.0;1813636.3636363638;0.48;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.0;0.0;0.0;20.67;134.7;35.09;21.05;0.0;0.0;735.3;-735.3;10.44;4436.7;0.0;735.3;0.0;1813636.3636363638;0.83;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;1.0;0.0;0.0;21.32;134.27;34.25;20.55;0.0;0.0;3583.25;-3583.25;49.45;4386.1;0.0;583.2;0.0;1813636.3636363638;0.18;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;0.3;0.0;0.0;21.32;133.84;33.41;20.05;0.0;0.0;1263.17;-1263.17;17.43;3842.9;0.0;352.5;0.0;1813636.3636363638;0.18;-0.95;27.6;4.27;1.57;0.0;0.0
31;15:00;0.28;0.0;0.0;21.32;133.41;32.57;19.54;0.0;0.0;1285.16;-1285.16;17.93;3527.5;0.0;447.4;0.0;1813636.3636363638;0.18;-0.98;27.9;4.26;1.56;0.0;0.0
32;15:30;0.26;0.0;0.0;21.32;132.98;31.73;19.04;0.0;0.0;1692.05;-1692.05;23.6;3249.8;0.0;921.0;0.0;1813636.3636363638;0.18;-0.93;27.9;4.27;1.57;0.0;0.0
33;16:00;0.25;0.0;0.0;21.32;132.55;30.89;18.53;0.0;0.0;1788.28;-1788.28;25.48;3188.4;0.0;1030.9;0.0;1813636.3636363638;0.18;-0.95;28.5;4.27;1.57;0.0;0.0
34;16:30;0.26;0.0;0.0;21.32;132.11;30.05;18.03;0.0;0.0;1570.1;-1570.1;22.37;3285.4;0.0;786.7;0.0;1813636.3636363638;0.18;-1.05;28.5;4.25;1.55;0.0;0.0
35;17:00;0.21;0.0;0.0;21.26;131.68;29.21;17.53;0.0;0.0;1252.19;-1252.19;19.97;3341.6;0.0;620.2;0.0;1813636.3636363638;0.24;-1.15;31.9;4.23;1.53;0.0;0.0
36;17:30;0.27;0.0;0.0;21.26;131.25;28.37;17.02;0.0;0.0;1347.56;-1347.56;21.49;3348.1;0.0;542.6;0.0;1813636.3636363638;0.24;-1.25;31.9;4.22;1.52;0.0;0.0
37;18:00;0.21;0.0;3901.0;21.22;130.82;31.27;18.76;0.0;0.0;5100.3;-5100.3;79.56;3144.3;0.0;569.3;1.0;0.0;0.28;-1.32;31.2;4.2;1.5;0.0;0.0
38;18:30;0.0;0.0;3901.0;21.0;130.39;34.16;20.5;0.0;0.0;4602.44;-4602.44;71.8;2852.6;0.0;701.4;1.0;0.0;0.5;-1.37;31.2;4.19;1.49;0.0;0.0
39;19:00;0.23;0.0;4700.0;21.0;127.31;37.64;22.59;0.0;0.0;6161.59;-6161.59;98.28;2875.0;277.3;765.1;1.0;0.0;0.5;-1.38;31.9;4.19;1.49;0.0;0.0
40;19:30;0.25;0.0;4700.0;21.0;88.88;41.13;24.68;0.0;0.0;6233.65;-6233.65;99.43;3143.8;3971.8;774.7;1.0;0.0;0.5;-1.33;31.9;4.2;1.5;0.0;0.0
41;20:00;0.0;1.0;0.0;20.75;130.13;41.13;24.68;0.0;0.0;3713.92;-3713.92;52.92;3227.4;148.4;713.9;1.0;0.0;0.75;-1.32;28.5;4.2;1.5;0.0;0.0
42;20:30;0.0;0.0;0.0;20.51;129.7;41.13;24.68;0.0;0.0;557.17;-557.17;7.94;3103.1;0.0;557.2;1.0;0.0;0.99;-1.37;28.5;4.19;1.49;0.0;0.0
43;21:00;1.0;0.0;0.0;21.26;125.54;41.13;24.68;0.0;0.0;3400.55;-3400.55;42.68;2692.8;389.7;400.5;1.0;0.0;0.24;-1.4;25.1;4.19;1.49;0.0;0.0
44;21:30;0.0;1.0;0.0;21.1;91.21;41.13;24.68;0.0;0.0;3212.08;-3212.08;40.31;2007.5;8007.0;212.1;1.0;0.0;0.4;-1.4;25.1;4.19;1.49;0.0;0.0
45;22:00;0.0;1.0;0.0;20.98;133.12;41.13;24.68;0.0;0.0;3127.03;-3127.03;31.27;1635.7;0.0;127.0;1.0;0.0;0.52;-1.47;20.0;4.17;1.47;0.0;0.0
46;22:30;0.0;0.0;0.0;20.84;132.69;41.13;24.68;0.0;0.0;151.11;-151.11;1.51;1707.1;0.0;151.1;1.0;0.0;0.66;-1.62;20.0;4.15;1.45;0.0;0.0
47;23:00;0.0;0.0;0.0;20.69;132.25;41.13;24.68;0.0;0.0;155.93;-155.93;1.02;1957.8;0.0;155.9;1.0;0.0;0.81;-1.75;13.1;4.13;1.43;0.0;0.0
48;23:30;0.0;0.0;0.0;20.5;131.82;41.13;24.68;0.0;0.0;138.45;-138.45;0.91;2447.6;0.0;138.4;1.0;0.0;25.58;-1.85;13.1;4.11;1.41;0.0;0.0
